mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1_macro,split1_test_F1_macro,split2_test_F1_macro,split3_test_F1_macro,split4_test_F1_macro,split5_test_F1_macro,split6_test_F1_macro,split7_test_F1_macro,split8_test_F1_macro,split9_test_F1_macro,mean_test_F1_macro,std_test_F1_macro,rank_test_F1_macro,split0_test_F1_deceased,split1_test_F1_deceased,split2_test_F1_deceased,split3_test_F1_deceased,split4_test_F1_deceased,split5_test_F1_deceased,split6_test_F1_deceased,split7_test_F1_deceased,split8_test_F1_deceased,split9_test_F1_deceased,mean_test_F1_deceased,std_test_F1_deceased,rank_test_F1_deceased,split0_test_F1_hospitalized,split1_test_F1_hospitalized,split2_test_F1_hospitalized,split3_test_F1_hospitalized,split4_test_F1_hospitalized,split5_test_F1_hospitalized,split6_test_F1_hospitalized,split7_test_F1_hospitalized,split8_test_F1_hospitalized,split9_test_F1_hospitalized,mean_test_F1_hospitalized,std_test_F1_hospitalized,rank_test_F1_hospitalized,split0_test_F1_nonhospitalized,split1_test_F1_nonhospitalized,split2_test_F1_nonhospitalized,split3_test_F1_nonhospitalized,split4_test_F1_nonhospitalized,split5_test_F1_nonhospitalized,split6_test_F1_nonhospitalized,split7_test_F1_nonhospitalized,split8_test_F1_nonhospitalized,split9_test_F1_nonhospitalized,mean_test_F1_nonhospitalized,std_test_F1_nonhospitalized,rank_test_F1_nonhospitalized,classifier
1.466451358795166,0.032435133765509175,0.02211744785308838,0.0003214233519695973,130,50,sqrt,12,"min_samples_split=130, min_samples_leaf=50, max_features=sqrt, max_depth=12",0.9135746606334841,0.9053870529651425,0.9171570846536895,0.9153463105477592,0.9121774558623812,0.9162516976007243,0.9103666817564509,0.908103214124038,0.9253055681303758,0.9185151652331371,0.9142184891507183,0.005387333411729297,2,0.829200960163078,0.8086937974345106,0.8303684944497235,0.8345892528551834,0.8251665325797407,0.8231108992243831,0.8318533782684111,0.8082716261315855,0.8297894110451622,0.8265347192932794,0.8247579071445058,0.008714506665036752,4,0.5952380952380952,0.5423728813559322,0.596401028277635,0.6088992974238876,0.5851318944844125,0.5707070707070707,0.6079295154185022,0.5384615384615384,0.5804597701149425,0.5788113695090439,0.5804412460991061,0.023173339138410985,4,0.9709583736689255,0.9659145463274124,0.9688548155246766,0.9694026226323458,0.973051010587103,0.975071907957814,0.97568093385214,0.9672131147540983,0.9720347155255545,0.9740134744947064,0.9712195515324776,0.0031579322210796264,5,0.921406411582213,0.9177939646201873,0.925849639546859,0.9254658385093167,0.9173166926677067,0.9235537190082644,0.9119496855345912,0.9191402251791198,0.93687374749499,0.926779313876088,0.9226129238019336,0.006470879654618774,2,RandomForest
1.2462755680084228,0.025391546517830845,0.02077667713165283,0.0005327670440516314,50,150,log2,13,"min_samples_split=50, min_samples_leaf=150, max_features=log2, max_depth=13",0.890497737556561,0.8927116342236306,0.8995020371208692,0.8995020371208692,0.9053870529651425,0.901765504753282,0.9108193752829334,0.8909008601177003,0.9157990040742418,0.9031235853327297,0.901000882854796,0.007907258856673113,20,0.7962147303633039,0.7774847888938311,0.8037200339602952,0.8163023936926419,0.8081704929097363,0.7971257069541235,0.8144590452310783,0.787763397383888,0.8136495357361113,0.7929776732544087,0.8007867798379419,0.012100079798222096,17,0.5375302663438256,0.4748603351955307,0.5463917525773195,0.5796460176991151,0.5488126649076517,0.5203252032520326,0.5611111111111111,0.5088161209068011,0.5515151515151515,0.5088757396449705,0.533788436315351,0.029086584220311316,16,0.9524262607040913,0.948316737790422,0.9537735849056603,0.962000962000962,0.9628571428571429,0.9592417061611375,0.9659798754192621,0.9549976314542871,0.961941008563273,0.9564393939393939,0.9577974303795631,0.005235316733670321,18,0.8986876640419947,0.9092772936955408,0.9109947643979057,0.9072602013778485,0.9128416709644146,0.9118102114492006,0.9162861491628614,0.8994764397905759,0.9274924471299094,0.9136178861788617,0.9107744728189114,0.007820978056420118,23,RandomForest
1.5575403690338134,0.04374122678846288,0.02334463596343994,0.0005812978250877661,50,30,log2,12,"min_samples_split=50, min_samples_leaf=30, max_features=log2, max_depth=12",0.9144796380090497,0.9126301493888638,0.8990493435943866,0.9352648257129923,0.9153463105477592,0.923947487550928,0.923947487550928,0.9094612947034857,0.9293798098687189,0.9135355364418288,0.9177041883368942,0.009988408599639604,1,0.8290531126831399,0.8174973832653304,0.8079564092546666,0.8559951822185883,0.8290529735871575,0.8194908746797479,0.8433803233869616,0.8117171424514495,0.8387369534202028,0.824547399752919,0.8277427754700163,0.014137292877943549,2,0.5924170616113744,0.5586034912718204,0.5494505494505495,0.6437994722955145,0.5913461538461539,0.5470085470085471,0.6225490196078431,0.5441176470588235,0.6,0.5789473684210527,0.5828239310571679,0.03201894949202959,2,0.9763855421686747,0.9722488038277513,0.9736716132120632,0.9807321772639692,0.9773712084737602,0.9804295942720763,0.9811138014527845,0.9731543624161074,0.9774147044690052,0.9769008662175168,0.9769422673773708,0.003028521246439989,3,0.9183567342693708,0.9216398546964193,0.9007470651013874,0.9434538970962812,0.9184415584415584,0.9310344827586207,0.926478149100257,0.9178794178794178,0.9387961557916035,0.9177939646201873,0.9234621279755103,0.011554656353556193,1,RandomForest
1.2652897119522095,0.036108582010260605,0.02060360908508301,0.0003495502395167785,10,130,log2,12,"min_samples_split=10, min_samples_leaf=130, max_features=log2, max_depth=12",0.8990950226244344,0.8886373924852875,0.9085559076505206,0.9117247623358986,0.9121774558623812,0.9067451335445903,0.9094612947034857,0.8868266183793572,0.9162516976007243,0.9099139882299683,0.9049389273416649,0.00957035832355311,15,0.805206005289877,0.7808384815200725,0.8103524152677615,0.8141633230603017,0.8102312502438127,0.8050828631105355,0.8106702572113139,0.7791723527017645,0.8088800492216972,0.8098522756416209,0.8034449273268758,0.011989349982515416,14,0.55,0.4897959183673469,0.5542857142857143,0.5564738292011019,0.5444126074498568,0.5347593582887701,0.5489130434782609,0.4852941176470588,0.5362776025236593,0.5480225988700564,0.5348234790111825,0.02454645488052089,14,0.9561487130600572,0.9501661129568106,0.9537735849056603,0.9616122840690979,0.9636711281070746,0.9633507853403142,0.9672762271414822,0.9572649572649573,0.9624346172135045,0.9604950023798191,0.9596193412438778,0.004927044874131274,16,0.9094693028095734,0.9025534132360604,0.9229979466119097,0.9244038559107052,0.9226100151745068,0.9171384457025219,0.9158215010141988,0.8949579831932774,0.9279279279279279,0.9210392256749873,0.9158919617255668,0.00999197669193255,14,RandomForest
1.710234785079956,0.03180053226881527,0.02377927303314209,0.0008197766981338195,110,10,log2,12,"min_samples_split=110, min_samples_leaf=10, max_features=log2, max_depth=12",0.9085972850678733,0.9008601177003169,0.9085559076505206,0.9284744228157538,0.9049343594386601,0.9216840199185151,0.9221367134449977,0.9071978270710729,0.9212313263920326,0.9157990040742418,0.9139470983573984,0.008661403276560635,3,0.8234021515555038,0.8113801606511961,0.8223730841408923,0.8524602341535314,0.818243260644821,0.8283381535331635,0.8452929650561175,0.8114239835977232,0.8363642279947623,0.8313186029313306,0.8280596824259042,0.012951376735821547,1,0.5822222222222222,0.5553145336225597,0.5812356979405034,0.6426858513189448,0.5733333333333334,0.5773195876288659,0.6320754716981132,0.5458823529411765,0.6024096385542169,0.5976470588235294,0.5890125748083467,0.029110473396501527,1,0.9792771084337349,0.971675468074892,0.9732313575525813,0.9812229176697159,0.9783757808745795,0.9794553272814143,0.9820823244552058,0.9760536398467433,0.9783341357727492,0.9817833173537871,0.9781491377315404,0.00334175784535939,1,0.9087071240105541,0.9071504802561366,0.9126521969295924,0.9334719334719335,0.9030206677265501,0.9282395456892101,0.9217210990150337,0.9123359580052494,0.9283489096573209,0.9145254326166754,0.9170173347378258,0.009781217849363795,12,RandomForest
1.2561247110366822,0.030998242742808234,0.020974087715148925,0.0011675480462092851,130,150,sqrt,12,"min_samples_split=130, min_samples_leaf=150, max_features=sqrt, max_depth=12",0.8886877828054298,0.8836577636939792,0.901765504753282,0.9126301493888638,0.9008601177003169,0.9044816659121775,0.9071978270710729,0.9022181982797646,0.9139882299683114,0.8832050701674966,0.8998692309740696,0.010548915187172913,24,0.792692155028783,0.7817003428474871,0.806611770728042,0.8121488676559458,0.8070361536151659,0.7928438980748198,0.8121000925538131,0.7874512436695656,0.8084210714927287,0.789581119471484,0.7990586715137836,0.010746161401074749,18,0.5288461538461539,0.5,0.5531914893617021,0.5507246376811594,0.5498783454987834,0.5028901734104047,0.5578947368421052,0.4911242603550296,0.5382262996941896,0.527027027027027,0.5299803123716555,0.023161875225521655,17,0.9529691211401425,0.9491686460807601,0.9505416862929816,0.9593106749640976,0.9641319942611191,0.959696538643907,0.9645593869731801,0.9554079696394687,0.9614835948644793,0.9554502369668246,0.9572719849826961,0.0051401100013202675,26,0.8962611901000527,0.895932382461701,0.9161021365294424,0.9264112903225806,0.907098121085595,0.9159449821701477,0.9138461538461539,0.9158215010141988,0.9255533199195171,0.8862660944206009,0.9099237171869989,0.012612738055417074,24,RandomForest
1.2629333972930907,0.021492926041529335,0.021527957916259766,0.002507195843138773,50,110,sqrt,9,"min_samples_split=50, min_samples_leaf=110, max_features=sqrt, max_depth=9",0.9180995475113122,0.9022181982797646,0.8918062471706655,0.9167043911272069,0.9130828429153464,0.908103214124038,0.9121774558623812,0.8945224083295609,0.9221367134449977,0.9049343594386601,0.9083785378203935,0.00951939397701187,11,0.8205221576408933,0.7839588143550545,0.7931316589176666,0.8129392743427831,0.8194167011103564,0.7976113741889211,0.8209152212191726,0.7916049657594062,0.8182471323737914,0.8041000129330388,0.8062447312841086,0.013204225355948835,13,0.5680473372781065,0.4778761061946903,0.5230024213075061,0.5413105413105413,0.5670103092783505,0.5100286532951289,0.5743589743589743,0.5084745762711864,0.5521472392638037,0.5361930294906166,0.5358449188048906,0.02954369281178122,13,0.9611883085769046,0.9533333333333334,0.9557021677662583,0.9671814671814671,0.9687950072011522,0.9644381223328592,0.9700193423597679,0.9620739318290926,0.9678657074340528,0.96141019533111,0.9632007583345998,0.0052825023967327245,13,0.9323308270676691,0.9206670035371399,0.9006903876792353,0.9303258145363409,0.9224447868515665,0.9183673469387755,0.9183673469387755,0.9042663891779397,0.9347284504235177,0.9146968139773896,0.919688516712835,0.010653230418428737,7,RandomForest
1.1811194896697998,0.026044012607075603,0.020260930061340332,0.0005702093350277514,110,190,log2,9,"min_samples_split=110, min_samples_leaf=190, max_features=log2, max_depth=9",0.9013574660633484,0.8904481665912177,0.9035762788592123,0.9121774558623812,0.9040289723856949,0.9035762788592123,0.9094612947034857,0.8949751018560435,0.9103666817564509,0.9013128112267994,0.9031280508163846,0.006397601659888996,16,0.8012471514182185,0.7784248264785177,0.8008636653150303,0.8093567084089077,0.8019201767276702,0.787705735349162,0.8116749167802405,0.7885395400178973,0.8077897285645556,0.7810186257172674,0.7968541074777468,0.011400988111211843,23,0.536986301369863,0.48,0.5325779036827195,0.5422740524781341,0.5308310991957105,0.48823529411764705,0.5534246575342465,0.5053191489361702,0.5397727272727273,0.47384615384615386,0.5183267338433372,0.027377099810210352,26,0.9534662867996201,0.9487179487179487,0.9528746465598492,0.9593106749640976,0.963315864697475,0.959696538643907,0.965484180249281,0.9545023696682464,0.9609895337773549,0.9559032716927454,0.9574261315770525,0.004940865440984951,23,0.9132888660851719,0.9065565307176046,0.9171384457025219,0.9264853977844915,0.9116135662898253,0.915185373285932,0.9161159125571937,0.9057971014492754,0.9226069246435845,0.9133064516129032,0.9148094570128504,0.006070574161969651,15,RandomForest
1.2677759408950806,0.03284411586673414,0.020943665504455568,0.0005512732972127854,110,130,sqrt,11,"min_samples_split=110, min_samples_leaf=130, max_features=sqrt, max_depth=11",0.9054298642533937,0.8931643277501131,0.8976912630149388,0.9076505205975555,0.901765504753282,0.908103214124038,0.9103666817564509,0.8963331824354912,0.9153463105477592,0.8931643277501131,0.9029015196983137,0.007265058827028729,17,0.8078292101439954,0.7818419614963842,0.799880202450869,0.818352064206782,0.8098697507604474,0.7978876101405427,0.8201749052779981,0.7909634986057754,0.8091593095878427,0.7964235454030678,0.8032382058073704,0.011446427601644785,15,0.5521126760563381,0.4864864864864865,0.537467700258398,0.5735294117647058,0.558252427184466,0.509915014164306,0.5773195876288659,0.5063938618925832,0.5391849529780565,0.5298329355608592,0.5370495053975065,0.028139665904521674,12,0.9529243937232525,0.949667616334283,0.9533678756476683,0.962607861936721,0.9652215340638399,0.964828897338403,0.9673076923076923,0.9588122605363985,0.9619771863117871,0.9595430747263208,0.9596258392926366,0.005618916418267758,15,0.9184505606523955,0.9093717816683831,0.9088050314465409,0.918918918918919,0.9061352910330361,0.918918918918919,0.9158974358974359,0.9076843733883445,0.9263157894736842,0.8998946259220232,0.913039272731968,0.007505720811495291,17,RandomForest
1.199195885658264,0.025479090908043612,0.021273374557495117,0.002526475132528394,90,190,sqrt,11,"min_samples_split=90, min_samples_leaf=190, max_features=sqrt, max_depth=11",0.8877828054298642,0.8904481665912177,0.8895427795382526,0.9022181982797646,0.9026708918062472,0.8945224083295609,0.9067451335445903,0.8958804889090086,0.9094612947034857,0.8958804889090086,0.8975152656041001,0.007064867434374468,29,0.7884064586807528,0.7789767189987447,0.7893033968321078,0.8012795418958271,0.8101991444026471,0.7922464976901028,0.8157181854311056,0.7805783093385233,0.8066539286350078,0.7928773226401921,0.7956239504545011,0.011765861889342408,26,0.5156626506024097,0.48257372654155495,0.515970515970516,0.5298701298701298,0.5580246913580247,0.515,0.570694087403599,0.4788732394366197,0.5386819484240688,0.5185185185185185,0.522386950812544,0.02749474036512993,22,0.9544592030360531,0.9482676791646891,0.9518867924528301,0.9592716818399617,0.9636711281070746,0.959696538643907,0.9645593869731801,0.9540502131691142,0.96,0.9554502369668246,0.9571312860353635,0.004928131045847617,29,0.8950975224037955,0.9060887512899897,0.9000528820729773,0.9146968139773896,0.9089016137428423,0.9020429544264013,0.9119010819165378,0.9088114754098361,0.9212798374809548,0.9046632124352332,0.9073536145155957,0.0071667086248977056,29,RandomForest
1.4927837610244752,0.026857012456925667,0.023006200790405273,0.001137865276526596,50,30,log2,9,"min_samples_split=50, min_samples_leaf=30, max_features=log2, max_depth=9",0.9076923076923077,0.9013128112267994,0.923947487550928,0.9262109551833408,0.9153463105477592,0.9230421004979629,0.9103666817564509,0.8967858759619738,0.923947487550928,0.9053870529651425,0.9134039070933593,0.010057300707993952,4,0.8185627173702654,0.8105098392768101,0.8405133379075994,0.8445466207404007,0.829620713398275,0.8213699411111275,0.831801465802286,0.8010546679763829,0.8376942520202532,0.815596897268489,0.8251270452871889,0.013333062490489832,3,0.5688073394495413,0.5530973451327433,0.6153846153846154,0.6206896551724138,0.5942028985507246,0.554016620498615,0.6064516129032258,0.5298013245033113,0.6040609137055838,0.5625,0.5809012325300774,0.029547006760492014,3,0.9763627592860589,0.9722488038277513,0.973646382367034,0.9772837119381343,0.9779058597502401,0.9804295942720763,0.9811138014527845,0.9741626794258373,0.9769230769230769,0.9817483189241114,0.9771824988167106,0.0030672956372376015,2,0.9105180533751962,0.906183368869936,0.9325090159711489,0.9356664951106536,0.9167533818938606,0.9296636085626911,0.9078389830508474,0.8992,0.9320987654320988,0.902542372881356,0.9172974045147789,0.01321092728026033,10,RandomForest
1.4005199909210204,0.014086810029994712,0.021981525421142577,0.0007087597532389047,10,70,log2,12,"min_samples_split=10, min_samples_leaf=70, max_features=log2, max_depth=12",0.9095022624434389,0.8958804889090086,0.9121774558623812,0.9198732458125849,0.9189678587596197,0.9157990040742418,0.9153463105477592,0.9031235853327297,0.923947487550928,0.9189678587596197,0.9133585558052312,0.008086443074147836,5,0.8214528555014181,0.7961112039129205,0.8235223158771842,0.8284573304191599,0.8283282957969497,0.8173847135233784,0.8299380623597347,0.803181055317474,0.829180144555898,0.8201623716457247,0.8197718348909842,0.010946878815171522,5,0.5783132530120482,0.5188679245283019,0.582089552238806,0.5844504021447721,0.5848563968668408,0.5535248041775457,0.5960591133004927,0.531328320802005,0.5811965811965812,0.5595567867036011,0.5670243134970994,0.024189188719819302,8,0.9689922480620154,0.9616122840690979,0.9679579148732664,0.9684619116933527,0.9725036179450073,0.9746046957355055,0.9738372093023255,0.9663137632338787,0.9710703953712633,0.9720347155255545,0.9697388755811268,0.0037187762243274247,7,0.9170530654301906,0.9078534031413612,0.9205194805194805,0.9324596774193549,0.9276248725790011,0.9240246406570842,0.919917864476386,0.9119010819165378,0.9352734570998494,0.9288956127080181,0.9225523155947265,0.00836026652040603,3,RandomForest
1.2069435358047484,0.021625483248778752,0.020891690254211427,0.0015479593076378156,30,190,log2,12,"min_samples_split=30, min_samples_leaf=190, max_features=log2, max_depth=12",0.8891402714932126,0.8818469895880489,0.901765504753282,0.9062924400181077,0.8949751018560435,0.9044816659121775,0.9090086011770032,0.8863739248528746,0.9099139882299683,0.9004074241738343,0.8984205912054554,0.009358658472977455,27,0.7897053132852777,0.7754042808733325,0.8016529303478274,0.8009422860696159,0.8017396730827144,0.785020938037042,0.8081169070413416,0.7787918393137904,0.8110685989085892,0.7892239069841214,0.7941666673943653,0.011644653041740487,30,0.5169082125603864,0.4841075794621027,0.5365853658536586,0.5236768802228412,0.5433255269320844,0.47878787878787876,0.5434173669467787,0.48635235732009924,0.5521126760563381,0.5,0.5165273844142168,0.026115336983931953,30,0.9553656220322887,0.9473684210526315,0.9527856468366384,0.9592716818399617,0.9637404580152672,0.9597347228801516,0.9640976543800862,0.954954954954955,0.9595045259647451,0.9563567362428842,0.957318042419961,0.004811508438222461,25,0.8968421052631579,0.8947368421052632,0.9155877783531848,0.9198782961460447,0.8981530343007915,0.9165402124430956,0.9168356997971603,0.8950682056663168,0.9215885947046843,0.9113149847094801,0.9086545753489179,0.010514901190293385,27,RandomForest
1.4680833339691162,0.03766129042002837,0.02260444164276123,0.0015733179872175838,10,70,sqrt,12,"min_samples_split=10, min_samples_leaf=70, max_features=sqrt, max_depth=12",0.9199095022624434,0.9053870529651425,0.9207786328655501,0.9194205522861023,0.8958804889090086,0.9157990040742418,0.9162516976007243,0.8872793119058398,0.9244001810774106,0.8999547306473518,0.9105061154593816,0.01190973048466342,8,0.8323698952626536,0.8000419708213542,0.8342879841670583,0.8351325357551914,0.8057156133828997,0.8177474805350075,0.8283930832816643,0.7905245679715246,0.8361943462034628,0.8086397748308004,0.8189047252211618,0.01584977964859788,6,0.5978835978835979,0.5169712793733682,0.6031746031746031,0.605,0.5494505494505495,0.5549738219895288,0.5903307888040712,0.514161220043573,0.6027397260273972,0.5503355704697986,0.5685021157216488,0.033956757321500254,5,0.9685230024213075,0.9634615384615385,0.9688846337960747,0.970402717127608,0.9701923076923077,0.974088291746641,0.9733397964129908,0.9662813102119461,0.971566265060241,0.9710982658959537,0.9697838128826609,0.003021013654146922,6,0.9307030854830551,0.919693094629156,0.9308047155304972,0.9299948901379663,0.8975039830058418,0.9241803278688525,0.9215086646279307,0.8911311736590547,0.9342770475227502,0.9044854881266491,0.9184282470591754,0.014527047714006841,8,RandomForest
1.2362998962402343,0.03361732823761203,0.02120845317840576,0.0015590537447372828,150,170,sqrt,9,"min_samples_split=150, min_samples_leaf=170, max_features=sqrt, max_depth=9",0.9036199095022625,0.8886373924852875,0.8918062471706655,0.9121774558623812,0.895427795382526,0.9022181982797646,0.908103214124038,0.898596650067904,0.9130828429153464,0.8999547306473518,0.9013624436437526,0.007769799489875269,19,0.8035021501752008,0.7797368050617152,0.7918560223014747,0.8123373525128333,0.8020965381711092,0.7895536758135595,0.8126834658630527,0.7819036922370232,0.8088283749744707,0.7870069703111854,0.7969505047421624,0.011819599819401057,22,0.5403899721448467,0.48704663212435234,0.5198019801980198,0.5511363636363636,0.5433255269320844,0.49572649572649574,0.5585106382978723,0.4783861671469741,0.5405405405405406,0.4941860465116279,0.5209050363259177,0.02810575461865899,24,0.9538754160722777,0.9482676791646891,0.9523360075507314,0.9603060736489718,0.9632808774439676,0.959203036053131,0.9655172413793104,0.9553656220322887,0.96,0.9563567362428842,0.9574508689588253,0.004955781894763487,22,0.916241062308478,0.9038961038961039,0.9034300791556729,0.9255696202531646,0.8996832101372756,0.9137314956610516,0.9140225179119754,0.9119592875318067,0.9259445843828715,0.9104781281790437,0.9124956089417445,0.00833272314333926,18,RandomForest
1.2622553348541259,0.03976221580531668,0.022228193283081055,0.0013843868066504231,70,150,sqrt,9,"min_samples_split=70, min_samples_leaf=150, max_features=sqrt, max_depth=9",0.8972850678733032,0.8877320054323223,0.8967858759619738,0.9040289723856949,0.9121774558623812,0.9004074241738343,0.9108193752829334,0.895427795382526,0.9139882299683114,0.8972385694884563,0.9015890771811736,0.008055448681082253,18,0.7966997872552121,0.7801564745332615,0.8007487501378278,0.8069190788235466,0.8088772413948613,0.7917389170264287,0.8149330669944903,0.774481703564332,0.805603512019235,0.7992296372751801,0.7979388169024375,0.012098884590016835,19,0.5274151436031331,0.4897959183673469,0.5421994884910486,0.5449871465295629,0.5406976744186046,0.5054945054945055,0.5613079019073569,0.45977011494252873,0.5295950155763239,0.5360824742268041,0.5237345383557215,0.02875495283938887,20,0.9549121974371144,0.9492650545282124,0.9515294117647058,0.9606903163950143,0.9632458233890214,0.959696538643907,0.9664429530201343,0.954954954954955,0.9619771863117871,0.9563981042654028,0.9579112540710255,0.0051400203833077245,17,0.9077720207253887,0.9014084507042254,0.9085173501577287,0.9150797735460627,0.922688226376958,0.910025706940874,0.9170483460559796,0.9087200407955125,0.9252383341695936,0.9052083333333333,0.9121706582805655,0.0072604373966889384,19,RandomForest
1.3201813459396363,0.026614565957924212,0.0211620569229126,0.0014205765784423704,10,110,log2,13,"min_samples_split=10, min_samples_leaf=110, max_features=log2, max_depth=13",0.9058823529411765,0.9013128112267994,0.8922589406971481,0.9139882299683114,0.9117247623358986,0.911272068809416,0.9062924400181077,0.8895427795382526,0.9167043911272069,0.9040289723856949,0.905300774904801,0.008483425781868443,14,0.8054481901726994,0.7824514732840612,0.7926059903426541,0.8196599975776294,0.8156174162689087,0.7992159982280548,0.8153524119070941,0.7885254705635018,0.8108251580198752,0.7949759122702055,0.8024678018634684,0.01213352883447652,16,0.5372340425531915,0.47262247838616717,0.5150812064965197,0.5691056910569106,0.5613079019073569,0.5087719298245614,0.5658536585365853,0.5069767441860465,0.5398773006134969,0.509915014164306,0.5286745967725142,0.029708767125323807,18,0.9605769230769231,0.9546106067845198,0.961941008563273,0.9625,0.9650550502632839,0.966109785202864,0.9696092619392185,0.9616490891658677,0.9637404580152672,0.96,0.9625792183011217,0.0038053079758275975,14,0.9185336048879837,0.9201213346814965,0.9007957559681697,0.9273743016759777,0.9204892966360856,0.9227662796567391,0.9105943152454781,0.8969505783385909,0.9288577154308617,0.9150127226463104,0.9161495905167693,0.0100402108339784,13,RandomForest
1.2707294940948486,0.011349147826196225,0.021909284591674804,0.0012705033290522421,190,150,sqrt,12,"min_samples_split=190, min_samples_leaf=150, max_features=sqrt, max_depth=12",0.9049773755656109,0.8931643277501131,0.8868266183793572,0.9031235853327297,0.9044816659121775,0.8963331824354912,0.9076505205975555,0.8822996831145314,0.9126301493888638,0.8999547306473518,0.8991441839123782,0.009013082303426052,25,0.8068456286088609,0.7809427630281093,0.7915203434291532,0.8120242183315173,0.8075959739655167,0.7923849612228976,0.8130931220357606,0.7761304357232509,0.8075923107449174,0.7910293355865726,0.7979159092676557,0.012562175584757588,20,0.5484764542936288,0.483695652173913,0.5283018867924528,0.5623471882640587,0.5483028720626631,0.5128205128205128,0.5608465608465608,0.4844124700239808,0.5377643504531722,0.5071225071225072,0.5274090454853451,0.027768856015573655,19,0.9543292102759277,0.949667616334283,0.9514380009429514,0.961225466730493,0.9628571428571429,0.959696538643907,0.9650550502632839,0.9545023696682464,0.96,0.9559450497394599,0.9574716445455694,0.004798700240443701,20,0.9177312212570261,0.9094650205761317,0.8948211425520555,0.9125,0.9116279069767442,0.9046378322042731,0.9133777549974372,0.8894764674775251,0.9250125817815803,0.9100204498977505,0.9088670377720524,0.009865471276121238,26,RandomForest
1.3226186990737916,0.03961392515824024,0.021317100524902342,0.0005923633191260101,130,110,sqrt,10,"min_samples_split=130, min_samples_leaf=110, max_features=sqrt, max_depth=10",0.9190045248868778,0.901765504753282,0.9008601177003169,0.9126301493888638,0.9121774558623812,0.9103666817564509,0.9162516976007243,0.9022181982797646,0.9180624717066546,0.9121774558623812,0.9105514257797698,0.006407522963367309,7,0.8195871205765388,0.7935267030718404,0.802210304008403,0.8227324936185284,0.8133412944942694,0.8074723818376842,0.8242110115699072,0.7919955895749303,0.8171118698058321,0.8047801618240499,0.8096968930381984,0.010984760177178922,11,0.5621301775147929,0.5053763440860215,0.5317073170731708,0.5771144278606966,0.5519125683060109,0.5355191256830601,0.5799457994579946,0.5013774104683195,0.5562130177514792,0.5263157894736842,0.5427611977675231,0.02599620725648792,11,0.9615014436958614,0.9559808612440192,0.9614469300333175,0.9680851063829787,0.9664429530201343,0.9665711556829035,0.9700772200772201,0.9608778625954199,0.9656160458452722,0.9637058261700095,0.9640305404747135,0.003945930213046416,11,0.935129740518962,0.9192229038854806,0.9134766649187205,0.9229979466119097,0.9216683621566633,0.9203268641470889,0.9226100151745068,0.9137314956610516,0.9295065458207452,0.9243188698284561,0.9222989408723585,0.006214715343593126,4,RandomForest
1.266395354270935,0.03981918733026642,0.020999717712402343,0.0013645725646268202,10,170,log2,11,"min_samples_split=10, min_samples_leaf=170, max_features=log2, max_depth=11",0.881447963800905,0.8936170212765957,0.8886373924852875,0.9053870529651425,0.8981439565414214,0.9008601177003169,0.9067451335445903,0.8773200543232231,0.9108193752829334,0.9031235853327297,0.8966101653253145,0.010578359946323689,30,0.7837466455200248,0.7737252076801889,0.7892545768445419,0.8150139973543572,0.8007956453935381,0.7958340012068469,0.8178205849372189,0.7741768829723004,0.8136656887537305,0.7926474549290892,0.7956680685591836,0.015332874371002413,24,0.510250569476082,0.4602272727272727,0.5169082125603864,0.5679012345679012,0.5359801488833746,0.5175202156334232,0.5764411027568922,0.484304932735426,0.5586592178770949,0.5073746312684366,0.523556753848629,0.034957972228401225,21,0.9538754160722777,0.9491686460807601,0.9528746465598492,0.9606903163950143,0.9618684461391802,0.959203036053131,0.965484180249281,0.9568515884305357,0.9609895337773549,0.9563981042654028,0.9577403914022786,0.004616117905115541,19,0.8871139510117146,0.9117797042325344,0.89798087141339,0.9164504411001557,0.9045383411580594,0.9107787519339866,0.9115364718054837,0.8813741277509394,0.9213483146067416,0.9141696292534282,0.9057070604266434,0.012357671536524496,30,RandomForest
